# R    Mc    Keff
2.0 6.383527e+02 
3.0 2.154441e+03 
4.0 5.106823e+03 
5.0 9.974262e+03 
6.0 1.723553e+04 
7.0 2.736938e+04 
8.0 4.085457e+04 
9.0 5.816990e+04 
10.0 7.979411e+04 
11.0 1.062059e+05 
12.0 1.378842e+05 
13.0 1.753076e+05 
14.0 2.189550e+05 
15.0 2.693051e+05 
