1 0 0 0
2 1 0 0
3 1 1 0
4 0 1 0
5 0 1 1
6 0 0 1
7 1 0 1
8 1 1 1
9 0.2499999999994109 0 0
10 0.4999999999986918 0 0
11 0.7499999999993401 0 0
12 1 0.2499999999994109 0
13 1 0.4999999999986918 0
14 1 0.7499999999993401 0
15 0.7500000000003477 1 0
16 0.5000000000020616 1 0
17 0.2500000000010419 1 0
18 0 0.7500000000003477 0
19 0 0.5000000000020616 0
20 0 0.2500000000010419 0
21 0 0.7500000000003477 1
22 0 0.5000000000020616 1
23 0 0.2500000000010419 1
24 0.2499999999994109 0 1
25 0.4999999999986918 0 1
26 0.7499999999993401 0 1
27 1 0.2499999999994109 1
28 1 0.4999999999986918 1
29 1 0.7499999999993401 1
30 0.7500000000003477 1 1
31 0.5000000000020616 1 1
32 0.2500000000010419 1 1
33 0 1 0.2499999999994109
34 0 1 0.4999999999986918
35 0 1 0.7499999999993401
36 0 0 0.2499999999994109
37 0 0 0.4999999999986918
38 0 0 0.7499999999993401
39 1 0 0.2499999999994109
40 1 0 0.4999999999986918
41 1 0 0.7499999999993401
42 1 1 0.2499999999994109
43 1 1 0.4999999999986918
44 1 1 0.7499999999993401
45 0.5000000000000137 0.499999999999981 0
46 0.7083333333332407 0.7083333333334088 0
47 0.2916666666665702 0.7083333333331981 0
48 0.7083333333334355 0.2916666666667727 0
49 0.2916666666668152 0.2916666666665433 0
50 0.4999999999998692 0.779761904761896 0
51 0.2202380952380975 0.4999999999998289 0
52 0.7797619047619168 0.500000000000124 0
53 0.5000000000001646 0.2202380952380766 0
54 0.8385416666668798 0.8385416666665231 0
55 0.1614583333335025 0.8385416666669898 0
56 0.8385416666664537 0.1614583333331042 0
57 0.1614583333329942 0.1614583333335719 0
58 0 0.6141623627002673 0.3541047914242794
59 0 0.3913091289960555 0.242023142593424
60 0 0.7491512028648344 0.6051414893735905
61 0 0.7877411852412721 0.1953136284083582
62 0 0.6005044193872731 0.8070585237808828
63 0 0.8176494651152568 0.3936300171990035
64 0 0.2176942416819475 0.4878159237737538
65 0 0.3071588397030588 0.780170094597994
66 0 0.4569132168485667 0.5413162146323113
67 0 0.819931124450491 0.8324400026307627
68 0 0.6028473341796222 0.1607786179959063
69 0 0.1392897099260252 0.8825425236493335
70 0 0.1431672284465074 0.2466398443942135
71 0.3915694698867475 0 0.4392756996009565
72 0.6799304121252779 0 0.7852610012426423
73 0.1868473322835189 0 0.6172062171352201
74 0.6237888531609769 0 0.2442011042622208
75 0.2056934002138811 0 0.2253343762567825
76 0.8281875092780293 0 0.3732699312163575
77 0.640080391161539 0 0.5297872359174077
78 0.8371997187607528 0 0.6355530280623515
79 0.4205712675759135 0 0.7077550256493161
80 0.4022660449012946 0 0.1885406874117061
81 0.8534260261770742 0 0.8341628058608668
82 0.8403952724876692 0 0.1734942070955978
83 0.1602946075901541 0 0.407557928914635
84 0.2262364333095892 0 0.8458268737973128
85 1 0.3915694698867475 0.4392756996009565
86 1 0.6799304121252779 0.7852610012426423
87 1 0.1868473322835189 0.6172062171352201
88 1 0.6237888531609769 0.2442011042622208
89 1 0.2056934002138811 0.2253343762567825
90 1 0.8281875092780293 0.3732699312163575
91 1 0.640080391161539 0.5297872359174077
92 1 0.8371997187607528 0.6355530280623515
93 1 0.4205712675759135 0.7077550256493161
94 1 0.4022660449012946 0.1885406874117061
95 1 0.8534260261770742 0.8341628058608668
96 1 0.8403952724876692 0.1734942070955978
97 1 0.1602946075901541 0.407557928914635
98 1 0.2262364333095892 0.8458268737973128
99 0.6084305301134383 1 0.4392756996009565
100 0.3200695878750613 1 0.7852610012426423
101 0.3762111468393202 1 0.2442011042622208
102 0.8131526677165392 1 0.6172062171352201
103 0.7943065997861588 1 0.2253343762567825
104 0.1718124907221122 1 0.3732699312163575
105 0.3599196088386867 1 0.5297872359174077
106 0.1628002812393969 1 0.6355530280623515
107 0.5794287324243268 1 0.7077550256493161
108 0.5977339550989121 1 0.1885406874117061
109 0.1465739738231001 1 0.8341628058608668
110 0.1596047275124949 1 0.1734942070955978
111 0.839705392409912 1 0.407557928914635
112 0.7737635666905459 1 0.8458268737973128
113 0.5000000000000137 0.4999999999999811 1
114 0.7083333333332407 0.7083333333334088 1
115 0.2916666666665701 0.7083333333331983 1
116 0.7083333333334355 0.2916666666667727 1
117 0.2916666666668152 0.2916666666665433 1
118 0.4999999999998693 0.7797619047618962 1
119 0.2202380952380974 0.4999999999998289 1
120 0.7797619047619168 0.500000000000124 1
121 0.5000000000001646 0.2202380952380766 1
122 0.8385416666668798 0.8385416666665231 1
123 0.1614583333335023 0.83854166666699 1
124 0.8385416666664537 0.1614583333331042 1
125 0.1614583333329942 0.1614583333335719 1
126 0.5172296206617353 0.5117081867156237 0.5
127 0.2967656624512826 0.7115721269051773 0.3961789722370445
128 0.7019905470146431 0.2845706557366631 0.6509750746064517
129 0.7159861054418709 0.7027153546715144 0.6517364902827092
130 0.3690751382701284 0.2954285628528803 0.3127204030120568
131 0.3068644689431368 0.3069481424174419 0.6543365217577103
132 0.7301893242561757 0.2861610514214387 0.3488304404837916
133 0.7139555121989377 0.7301284540783379 0.3496803815307215
134 0.3734455975182742 0.7048277957831544 0.6987310536070473
